Product ID,Product Name,Category,Brand,Materials,Manufacturing Location,Water Usage (L),Carbon Footprint (kg),Energy Consumption (kWh),Environmental Impact Score
P0570,Dove Deep Moisture Body Wash,beauty,DOVE,"polyethylene, polypropylene",China,0.6491600900057506,0.04652645248455155,0.18291482587112687,0.987086565910044
P1887,Cotton T-Shirt,fashion,H&M,cotton,China,0.2182597645150418,0.0,0.48157305120877086,0.06187381659619702
P1744,Wet N Wild Color Icon Longwear Liquid Catsuit Matte Lipstick,beauty,WET N WILD,"polyethylene, polypropylene",USA,0.6435250082624699,0.06592963599152467,0.14037089488887503,0.782277268912581
P0216,Maybelline Anti-Feathering Powder,beauty,MAYBELLINE,"nylon, polyester",China,0.19021676485094358,0.296134941378645,0.13444406557103333,0.3768325441638132
P0238,"Maybelline New York, Lipstick, Nude Illusion, Nude Illusion, 310 Illuminating Nude, 310 Illuminating Nude",beauty,MAYBELLINE NEW YORK,plastic,China,0.40235564723440825,0.05508683137027328,0.38693087588658953,0.9386514921397072
P1139,Maybelline Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,"plastic, polypropylene",China,0.16694090347666507,0.02363691509518847,0.45133603349969414,0.3109794652030617
P0415,Maybelline Bold Lip Color,beauty,MAYBELLINE,"plastic, polypropylene",China,0.4787746853260096,0.023461876598553918,0.7809011849264184,0.23065673499452427
P1100,"Baby Wipes, 160Ct (Pack Of 2)",fashion,EQUATE,"cellulose, polyester",USA,0.3113998069721415,0.15863414396635941,0.33878138557134274,0.7237128384449221
P0178,Maybelline Eyestudio Color Tattoo Metal Eyeshadow,beauty,MAYBELLINE,"polyethylene 20%, polypropylene 20%",Mexico,0.5230136244116894,0.06054041672886709,0.11081493202546092,0.2193461023223345
P0122,Maybelline Lipstick,beauty,MAYBELLINE,"plastic, polyethylene",China,0.17367304712831122,0.0,0.037545750501938244,0.09184820290498089
P1540,Maybelline - Colossal Chaotic Mascara (Black),beauty,MAYBELLINE,"glass, plastic",China,0.6821712884836924,0.07865462930678421,0.7396509999050505,0.5535293449578572
P1869,Green Soap And Shampoo 600Ml,fashion,TESCO,plastic,China,0.8377341514448144,0.3379844699528311,0.30658780267221686,0.27989997195135186
P1344,Maybelline Lipstick,beauty,MAYBELLINE,plastic,China,0.11452859502810303,0.09423634645854198,0.08889543476263677,0.5248747487973773
P0264,Maybelline Fit Me Matt + Poreless Liquid Foundation 120 Buff,beauty,MAYBELLINE at,plastic,India,0.4107441165589258,0.17492670216443013,0.4876996402006399,0.3183536679458452
P5207,Maybelline New York Fit Me! Matte + Poreless Liquid Foundation,beauty,MAYBELLINE NEW YORK,"plastic, polypropylene",Mexico,0.6116853345488789,0.280220449605599,0.4141197601290769,0.3544513069853235
P0068,Maybelline Lipstick,beauty,MAYBELLINE,plastic,China,0.8153116217970198,0.003013642599314463,0.3822284162900589,0.4826300598253031
P0044,Maybelline Fit Me! Matte + Poreless Liquid Foundation 985 Caramel Natural,beauty,MAYBELLINE,plastic,USA,0.39525145718799487,0.046613644786661725,0.5187665589674585,0.11305454704530918
P0308,Maybelline New York - Super Stay Matte Ink Liquid Lipstick - 40 - Uninhibited,fashion,MAYBELLINE NEW YORK,synthetic,China,0.29889513303338966,0.09395778878964585,0.20392740967333672,0.47713036332713227
P0217,Macadamia Natural Oil Deep Repair Mask,beauty,MACADAMIA,"caprylic, parfum",USA,0.4246414666251044,0.05114290922671193,0.20337309989994223,0.4183223444883828
P1100,"Baby Wipes, 160Ct (Pack Of 2)",fashion,EQUATE,"cellulose, polyester",USA,0.2858203083799263,0.136079460097618,0.3660739199802829,0.6898493611826942
P0290,H&M T-Shirt,fashion,H&M,"cotton, mixed materials",China,0.7776189660561459,0.31280285609828945,0.7904879901277023,0.4306987458069325
P1002,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE,plastic,China,0.20776662604655027,0.3585158246047045,0.15396713674846157,0.49395946849335537
P0099,Maybelline New York Color Sensational Lipstick,beauty,MAYBELLINE too,plastic,China,0.31234132849541474,0.058232895274866296,0.005080098129973412,0.8295824268479676
P0169,Vaseline Original Petroleum Jelly,beauty,VASELINE,polyethylene,USA,0.31192790260790176,0.22986483288711682,0.43823302438414335,0.6082826372112657
P0443,Wet N Wild Megalast Liquid Catsuit Matte Lipstick,beauty,WET N WILD,pet,China,0.13275276720524626,0.42430087012431716,0.6177271587407627,0.7036597125357213
P0463,Maybelline Lipstick,beauty,MAYBELLINE,plastic,China,0.8196304670252178,0.21941760819935643,0.41086406298113204,0.7179432383517926
P0588,Maybelline Matte Lipstick,fashion,MAYBELLINE,plastic,China,0.33467426403606165,0.16872656714108694,0.1835406914611184,0.9644163672444731
P0487,Maybelline Lipstick 138C,beauty,MAYBELLINE,plastics,China,0.48290879726617847,0.05583942659362792,0.38700145783226547,0.2122297451909149
P0298,Maybelline New York Superstay Matte Ink Lipstick,beauty,MAYBELLINE NEW YORK,"pet, plastic",USA,0.16264825752420167,0.048336308811221675,0.4326553558997359,0.2089528878137106
P0410,L'Oreal Paris Lipstick,beauty,L'OREAL PARIS,plastic,China,0.4344848243588345,0.09293623010043671,0.1074573200060644,0.7933300566664769
P0285,Maybelline New York Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.15157219941595662,0.06524105841363813,0.18849786080297898,0.7134659452637296
P1067,Maybelline New York Sparkling Lipstain,beauty,MAYBELLINE NEW YORK,"plastic, polypropylene",China,0.25666525021568526,0.06116651457195128,0.5595752206696379,0.24118054591756455
P0085,Maybelline New York Color Sensational Shine Compulsion Lipstick,beauty,MAYBELLINE NEW YORK,plastic,Denmark,0.3008061812475965,0.04608096063687304,0.20915861957617174,0.39077042117714555
P0321,Maybelline - Sensational Liquid Lipstick - 301 Caramel-Cream,beauty,MAYBELLINE,cosmetics,China,0.17799789990150114,0.26573327925179385,0.15505573637786746,0.2882272294335015
P0146,Cetaphil Daily Facial Cleanser,beauty,CETAPHIL,plastic,India,0.24617637764902772,0.009487082917375326,0.07217414438470851,0.29812889445252394
P0031,"L'Oreal Paris True Match Super Blendable Highlighting Concealer (3,380)",beauty,L'OREAL,"plastic, polyethylene",China,0.39718377754954654,0.06500363567383344,0.38608551798899243,0.29094666649607653
P0304,Perfect Lips Lipstick 026,fashion,VERO MODA drop,cotton,China,0.33985108934012226,0.4467527179929987,0.3949578337687634,0.49052123916189333
P1018,Maybelline Velvet Matte Lipstick - Bare It All,beauty,MAYBELLINE,plastic,China,0.1510876201848054,0.06549370603837987,0.6041387847743325,0.48554092395942205
P0549,Maybelline New York Super Stay Matte Ink Lipstick,beauty,MAYBELLINE,"plastic, synthetic",China,0.19074850125009954,0.010537158711332277,0.09416210446243396,0.3820571358203749
P0299,Fashion Nova Women'S Lace Bodysuit,fashion,FASHION NOVA,polyester,China,0.8471608750059613,0.16922082155378768,0.15579686076292135,0.29517524947861173
P0020,Maybelline Super Stay Matte Ink Liquid Lipstick In Loyalist,beauty,MAYBELLINE,plastic,China,0.2563978934818736,0.05059993852772594,0.44484902936937654,0.3030355882098655
P1030,Maybelline Fit Me! Matte + Poreless Foundation,beauty,MAYBELLINE,"polyethylene, polypropylene",Malaysia,0.765613574875265,0.12132934494145536,0.1265936154125788,0.4114588218212541
P0385,Eye Shadow,beauty,MAYBELLINE,"polyester, rubber",China,0.20399617714036034,0.13804271919805416,0.12218124019604922,0.41976714582775443
P0877,Maybelline Volum' Express The Colossal Mascara,beauty,MAYBELLINE,"plastic, polyurethane film",China,0.6630570969750698,0.07133271389713516,0.37168411289978626,0.17114771831055037
P1869,Green Soap And Shampoo 600Ml,fashion,TESCO,plastic,China,0.8582737868720329,0.3888581702630814,0.2834864394289189,0.3110774694600868
P0032,Maybelline New York Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE civil,"polyurethane, pvc",China,0.4089484879146553,0.11675686429095886,0.15850083837027912,0.4917490497252266
P0346,"Lipstick, Ultra Nudes, In 190 - Pink Apricot",beauty,MAYBELLINE peace,plastic,China,0.14738328376163853,0.0414940448902849,0.8275073822948774,0.221931785407773
P1060,Palmoplantar Keratoderma Cream 150Ml,beauty,VASELINE,petrolatum,Israel,0.0,0.06891796280543058,0.21963063067150856,0.03903067604309118
P0829,Baby Oil,beauty,VASELINE,vaseline,India,0.6621005099877494,0.020563653989343653,0.07499752870094464,0.6328930774759706
P0409,Maybelline Superstay Matte Ink Liquid Lipstick - 300 Painted Purple,beauty,MAYBELLINE,"polyethylene, polypropylene",India,0.3682225035381563,0.16050208506998115,0.19217242963997605,0.0
P0216,Maybelline Anti-Feathering Powder,beauty,MAYBELLINE,"nylon, polyester",China,0.21150903251196285,0.29864118261105443,0.13337921104202452,0.41794238103843423
P0019,Bio-Hydrating Mist,beauty,MAYBELLINE section,plant based ingredients,USA,0.4109337115449775,0.05065288830020574,0.054931021880462734,0.7653670876004809
P3079,"Maybelline New York Eyestudio Lasting Drama Waterproof Gel Pencil, Blackest Black",beauty,MAYBELLINE NEW YORK,"metal, plastic",USA,0.528823009976423,0.08942436079650079,0.21070953668743655,0.3012384359687376
P0169,Vaseline Original Petroleum Jelly,beauty,VASELINE,polyethylene,USA,0.29233921449240474,0.2671817229002221,0.3857553091820395,0.6361458406608422
P0225,Maybelline Lipstick Creamy Matte Lipstick,beauty,MAYBELLINE,"polyethylene, polypropylene",Italy,0.1621538824806489,0.15306589729260417,0.2266601525130288,0.7629714604355242
P0134,Eyeshadow Brush (12 Pieces),beauty,MAYBELLINE NEW YORK without,"plastic, synthetic bristles",China,0.1925019708993142,0.19023402856437793,0.33877686469986124,0.4165126680350957
P0324,Toner,beauty,GARNIER,plastic,India,0.8466146078052438,0.08433603145708368,0.5005593882930134,0.45363037991328586
P1082,Maybelline Color Sensational High Shine Lipstick,beauty,MAYBELLINE,"polyethylene terephthalate glycol, polypropylene",USA,0.31711598781608646,0.07121989872736717,0.20602874843564278,0.6256532090611245
P0392,Ocean Salt Body Scrub,beauty,THE BODY SHOP,"plastic, sugar",United Kingdom,0.4919017301818225,0.04167888344659212,0.6123948853665153,0.33483438841668645
P0091,Maybelline Matte Lipstick,beauty,MAYBELLINE,plastic,China,0.731317379092169,0.27461658574273673,0.35755848605217966,0.8253696063895116
P2315,Maybelline Shine Sensational Glossy Stain In 010 Siren Red,beauty,MAYBELLINE,plastic,China,0.486742315726416,0.36937298955527414,0.07722727266067389,0.7408365357630279
P0514,Maybelline Unstoppable Full-Coverage Liquid Lipstick,beauty,MAYBELLINE,polyvinyl acetate,China,0.2739617797793937,0.1041860294619551,0.2843767692004666,0.35513264560879965
P0385,Eye Shadow,beauty,MAYBELLINE,"polyester, rubber",China,0.19030172079576646,0.1520213209159781,0.08423867950574353,0.379618078993747
P0227,Maybelline New York Color Sensational Lipcolor,fashion,MAYBELLINE NEW YORK,"plastic, viscose",China,0.5616911856685782,0.06382248728586626,0.16483366859588022,0.508793937552582
P0304,Perfect Lips Lipstick 026,fashion,VERO MODA,cotton,China,0.3340993725278461,0.4399941641704781,0.42246204569567775,0.5472843587178605
P0383,Maybelline Waterproof Mascara,beauty,MAYBELLINE,plastic,USA,0.19887671871393334,0.03325354420920888,0.28451487038593637,0.20439013579600263
P0207,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE various,plastic,India,0.28728690736405277,0.062355756233936965,0.3042276461938082,0.23652284638465068
P0116,Lip Liner,beauty,MAYBELLINE beautiful,plastic,China,0.4410113818670551,0.06656017932452388,0.15754176645679735,0.5839441164079089
P0198,Brownie Mascara Black,beauty,MAYBELLINE,"cotton, synthetic",USA,0.37608563514688736,0.03434605244870855,0.25520967123173505,0.7845506219706586
P0705,Maybelline New York Color Sensational Crayon Matte Finish Lipstick,beauty,MAYBELLINE investment,"polypropylene, synthetic",USA,0.4437074417869299,0.05548306470869567,0.3917219386014433,0.34340749863379194
P0030,Bordeaux Glossy Lipstick,beauty,MAYBELLINE,plastic,China,0.17579298890199796,0.04656210494433827,0.07859808784639967,0.36736590877297454
P0240,Maybelline Color Sensational Lipstick,fashion,MAYBELLINE,"non-textile, plastic",China,0.17336371325843936,0.07433908984027089,0.07707540587908684,0.2191677310148286
P3661,"Maybelline New York - Color Sensational Shine Compulsion Lipstick, Pink Rage",beauty,MAYBELLINE,polybutylene terephthalate,China,0.4725265391730161,0.03403581207268813,0.11915306217013075,0.16654642806876327
P0016,Maybelline - New York - Volum' Express - The Falsies - Mascara - Black Waterproof - 7 Ml - Packaging - 68%,beauty,MAYBELLINE court,plastic,China,0.1893165026873787,0.19091386925632745,0.3921021020024176,0.44884552586415966
P0276,Maybelline Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.13735708002085323,0.06291032343785324,0.5651137597715852,0.3638397634707674
P0245,Original Beauty Blender,beauty,ORIGINAL BEAUTY BLENDER,nylon,China,0.506628651098268,0.2501691854146702,0.611731803549134,0.1477552833023982
P1250,Maybelline - New York - Superstay Ink Crayon Matte Liquid Lipstick - 050 - Red,beauty,MAYBELLINE,polyethylene terephthalate,China,0.31767496008452084,0.1574889516066015,0.30183569194391674,0.5245361731576516
P2715,Kiss Me Heroine Make Mascara,beauty,KISS ME HEROINE,plastic,China,0.4036925021422088,0.12209202603136612,0.5457762698495534,0.28959332113240505
P0578,Mega Gloss Lipstick,beauty,MAYBELLINE,"polypropylene, propylene glycol",Mexico,0.6853151346702037,0.04305667509984069,0.26180279928488215,0.17155091106740905
P0289,Maybelline New York Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.16105951376187727,0.04883221218136896,0.19279137451897604,0.18108584882981588
P0630,Maybelline New York Color Sensational Lipstick - Pink Shock,beauty,MAYBELLINE NEW YORK,plastic,China,0.48354730407352703,0.36379445854283476,0.4301243262730631,0.9227188520411558
P1049,Maybelline New York - Super Stay Shine Free Matte Lipstick,fashion,MAYBELLINE,plastic,China,0.19112565179232166,0.0018839963390007777,0.1626780070180515,0.4648303738002168
P0593,Miss Sanity Pink Velvet Lipstick,beauty,MAYBELLINE NEW YORK front,plastic,China,0.7273521319256855,0.04307447039810242,0.16042069081864482,0.8608675285525444
P0033,Maybelline Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.45342624310726004,0.0465899406947554,0.16449371897552892,0.3459949036344609
P0124,"Maybelline Fit Me Matte + Poreless Liquid Lipstick, Nude Beige, 0.28 Fl. Oz.",beauty,MAYBELLINE,plastic,Indonesia,0.33128530832847336,0.0,0.20467435806891543,0.6841731637291008
P0069,Body Mist 30Ml,beauty,MISS DIOR,versatile,France,0.27837474084666997,0.240789611416774,0.9226504990998037,0.06839753622130929
P0272,Tinted Lip Balm,beauty,L'ORĂ©AL PARIS do,plastic,China,0.15656439779701367,0.0,0.6041705310725357,0.627252405943197
P0829,Baby Oil,beauty,VASELINE task,vaseline,India,0.6819679536042518,0.04037354327855738,0.10558706246797789,0.6090201516631307
P0669,Spoonable Foam Cleanser,beauty,KISS,"pet, polypropylene",China,0.31614650281678414,0.06499023178799196,0.46610621461531776,0.35076603692121555
P0065,Maybelline New York Color Elixir Shine Lipstick,beauty,MAYBELLINE,plastic,China,0.16916136367032003,0.07314175135905812,0.5188177082278822,0.36779686565717495
P0784,Maybelline Superstay Matte Ink Lipstick,beauty,MAYBELLINE language,plastic,USA,0.4507912735098385,0.10325186510652566,0.2827456337748657,0.7098945205886315
P1390,Extra Volume Mascara,beauty,L'ORÉAL,plastic,China,0.15965123427959513,0.17829246089264517,0.03508543510563329,0.44990737545563586
P0585,Lipstick,beauty,MAYBELLINE street,"plastic, polyethylene",China,0.3999698176930862,0.00651055139046075,0.44120473779415664,0.2559280738381891
P0103,Essence Stay With Me Foundation 30Ml,beauty,ESSENCE,"nylon, plastic",China,0.3184372466508302,0.05706290169678012,0.37525071590710546,0.20361045357191165
P0410,L'Oreal Paris Lipstick,beauty,L'OREAL PARIS,plastic,China,0.3844480529569376,0.04095927564211517,0.07340999145655602,0.8178667590647832
P0939,Body Makeup,beauty,MAYBELLINE,"acrylic, propylene glycol",China,0.28312600241638963,0.02051459022104724,0.31104750440977574,0.14137185474607178
P0155,Fur Eyelash Mascara,beauty,MAYBELLINE,polyethylene terephthalate,Indonesia,0.2950134980098842,0.28097229614417096,0.41061561082043835,0.5771036185903585
P1091,Maybelline New York Creamy Matte Lipstick,beauty,MAYBELLINE,"plastic, polypropylene",USA,0.021786946999773776,0.14038168592945,0.2451999647961705,0.4171217466601225
P0198,Brownie Mascara Black,beauty,MAYBELLINE,"cotton, synthetic",USA,0.4237655952364027,0.05399015077029008,0.2579082258089527,0.742812368511311
P0049,Maybelline Lipstick,beauty,MAYBELLINE organization,plastic,China,0.7227709039173968,0.1291786290306146,0.6069742115640956,0.7186019886803294
P0127,Thick Lash Extensions Mascara - Black - Maybelline New York,beauty,MAYBELLINE,plastic,China,0.32780012842182565,0.3582703884408975,0.32746632003778964,0.16858887273825693
P2129,T-Shirt,fashion,MANGO worker,cotton,China,0.3688629524845674,0.055048940136360504,0.2516357245625531,0.5160338282014381
P2067,Maybelline New York Matte Lipstick,fashion,H&M,rayon,China,0.5263950284922035,0.06882396413800455,0.3297030661567748,0.37974117723398126
P1003,Maybelline Color Elixir Lip Gloss,beauty,MAYBELLINE,"metal, plastic",China,1.0026011991673003,0.4011744915865609,0.19517087521242804,0.3884066651344768
P1250,Maybelline - New York - Superstay Ink Crayon Matte Liquid Lipstick - 050 - Red,beauty,MAYBELLINE,polyethylene terephthalate,China,0.35075061307667815,0.14921966645836762,0.2630826396600917,0.47771142781501175
P0474,Maybelline New York Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE NEW YORK,"pet, polypropylene",China,0.2842846684473837,0.0,0.2712000889504771,0.8871860414901891
P0761,Maybelline Color Sensational Matte Lipstick,beauty,MAYBELLINE,plastic,China,0.15727394237383902,0.0854857274543602,0.04912122966879561,0.2020488412129402
P0189,24Hr Volume Mascara,beauty,MAYBELLINE face,"plastic, polyethylene",China,0.6349785246549804,0.36660825823681487,0.8140264160123918,0.6284172087396335
